,dateTime,value.date,value.value,value.error
0,05/16/17 00:00:00,05/16/17,63.653536796569824,6.787087440490723
1,05/17/17 00:00:00,05/17/17,62.205946922302246,6.787087440490723
2,05/18/17 00:00:00,05/18/17,62.90564250946045,6.787087440490723
3,05/19/17 00:00:00,05/19/17,62.79745578765869,6.787087440490723
4,05/20/17 00:00:00,05/20/17,63.35872268676758,10.720475196838379
5,05/21/17 00:00:00,05/21/17,64.20198440551758,7.929502487182617
6,05/22/17 00:00:00,05/22/17,64.01740169525146,7.150901794433594
7,05/23/17 00:00:00,05/23/17,63.927889823913574,6.906152725219727
8,05/24/17 00:00:00,05/24/17,62.86889934539795,6.826395034790039
9,05/25/17 00:00:00,05/25/17,61.74757194519043,6.800101280212402
10,05/26/17 00:00:00,05/26/17,62.87372970581055,6.791399955749512
11,05/27/17 00:00:00,05/27/17,63.12952518463135,6.788516998291016
12,05/28/17 00:00:00,05/28/17,62.21399784088135,6.787561416625977
13,05/29/17 00:00:00,05/29/17,63.021074295043945,6.78724479675293
14,05/30/17 00:00:00,05/30/17,63.347527503967285,6.787138938903809
15,05/31/17 00:00:00,05/31/17,63.13243579864502,6.787104606628418
16,06/01/17 00:00:00,06/01/17,63.46737289428711,6.787093162536621
17,06/02/17 00:00:00,06/02/17,63.126444816589355,6.7870893478393555
18,06/03/17 00:00:00,06/03/17,65.91311836242676,10.273417472839355
19,06/04/17 00:00:00,06/04/17,63.77079391479492,11.045969009399414
20,06/05/17 00:00:00,06/05/17,62.32338809967041,8.011475563049316
21,06/06/17 00:00:00,06/06/17,60.75027084350586,7.175905227661133
22,06/07/17 00:00:00,06/07/17,60.49785804748535,6.91422176361084
23,06/08/17 00:00:00,06/08/17,60.349178314208984,6.829047203063965
24,06/09/17 00:00:00,06/09/17,61.8372220993042,6.80097770690918
25,06/10/17 00:00:00,06/10/17,62.37113094329834,6.791689872741699
26,06/11/17 00:00:00,06/11/17,64.58152866363525,10.276912689208984
27,06/12/17 00:00:00,06/12/17,62.88843822479248,12.827378273010254
28,06/13/17 00:00:00,06/13/17,60.85518741607666,8.432165145874023
29,06/14/17 00:00:00,06/14/17,60.54659938812256,7.302032470703125
30,06/15/17 00:00:00,06/15/17,58.01960277557373,6.954712867736816
31,06/16/17 00:00:00,06/16/17,60.187950134277344,6.8423309326171875
32,06/17/17 00:00:00,06/17/17,61.86475944519043,6.805367469787598
33,06/18/17 00:00:00,06/18/17,61.534217834472656,6.793144226074219
34,06/19/17 00:00:00,06/19/17,62.58127021789551,6.789094924926758
35,06/20/17 00:00:00,06/20/17,60.736284255981445,8.883792877197266
36,06/21/17 00:00:00,06/21/17,60.3037052154541,7.433483123779297
37,06/22/17 00:00:00,06/22/17,61.69567394256592,6.996529579162598
38,06/23/17 00:00:00,06/23/17,62.938350677490234,6.856009483337402
39,06/24/17 00:00:00,06/24/17,63.61386013031006,6.809882164001465
40,06/25/17 00:00:00,06/25/17,63.63072967529297,6.794638633728027
41,06/26/17 00:00:00,06/26/17,63.74867820739746,6.789589881896973
42,06/27/17 00:00:00,06/27/17,63.86215591430664,6.787917137145996
43,06/28/17 00:00:00,06/28/17,63.505887031555176,10.700529098510742
44,06/29/17 00:00:00,06/29/17,60.81849956512451,7.924424171447754
45,06/30/17 00:00:00,06/30/17,60.84443950653076,7.149348258972168
46,07/01/17 00:00:00,07/01/17,60.06397342681885,6.9056501388549805
47,07/02/17 00:00:00,07/02/17,61.68155384063721,6.826230049133301
48,07/03/17 00:00:00,07/03/17,64.14160919189453,6.800046920776367
49,07/04/17 00:00:00,07/04/17,65.04293155670166,6.7913818359375
50,07/05/17 00:00:00,07/05/17,65.05027484893799,6.788511276245117
51,07/06/17 00:00:00,07/06/17,66.58783626556396,6.787559509277344
52,07/07/17 00:00:00,07/07/17,67.98417663574219,6.787243843078613
53,07/08/17 00:00:00,07/08/17,68.73706531524658,6.787138938903809
54,07/09/17 00:00:00,07/09/17,66.6663007736206,6.787104606628418
55,07/10/17 00:00:00,07/10/17,66.49609661102295,6.787093162536621
56,07/11/17 00:00:00,07/11/17,67.42024421691895,6.7870893478393555
57,07/12/17 00:00:00,07/12/17,67.44129848480225,6.787087440490723
58,07/13/17 00:00:00,07/13/17,67.96449756622314,6.787087440490723
59,07/14/17 00:00:00,07/14/17,67.24360752105713,6.787087440490723
60,07/15/17 00:00:00,07/15/17,68.87281799316406,6.787087440490723
61,07/16/17 00:00:00,07/16/17,68.27770042419434,6.787087440490723
62,07/17/17 00:00:00,07/17/17,67.42395210266113,6.787087440490723
63,07/18/17 00:00:00,07/18/17,68.9766616821289,6.787087440490723
64,07/19/17 00:00:00,07/19/17,67.82641887664795,6.787087440490723
65,07/20/17 00:00:00,07/20/17,66.01378345489502,8.97042179107666
66,07/21/17 00:00:00,07/21/17,64.44606876373291,7.458244323730469
67,07/22/17 00:00:00,07/22/17,64.98470497131348,11.250008583068848
68,07/23/17 00:00:00,07/23/17,64.41568565368652,8.062017440795898
69,07/24/17 00:00:00,07/24/17,61.997833251953125,7.191250801086426
70,07/25/17 00:00:00,07/25/17,62.28012180328369,6.919167518615723
71,07/26/17 00:00:00,07/26/17,62.43828582763672,6.830671310424805
72,07/27/17 00:00:00,07/27/17,63.55286502838135,6.801514625549316
73,07/28/17 00:00:00,07/28/17,64.70416927337646,6.791868209838867
74,07/29/17 00:00:00,07/29/17,66.38883304595947,6.78867244720459
75,07/30/17 00:00:00,07/30/17,65.31409358978271,6.7876129150390625
76,07/31/17 00:00:00,07/31/17,66.67402839660645,10.273815155029297
77,08/01/17 00:00:00,08/01/17,66.47429180145264,7.814237594604492
78,08/02/17 00:00:00,08/02/17,66.38124179840088,7.11550235748291
79,08/03/17 00:00:00,08/03/17,65.29281806945801,6.894702911376953
80,08/04/17 00:00:00,08/04/17,67.24865245819092,6.822629928588867
81,08/05/17 00:00:00,08/05/17,66.83069515228271,6.798856735229492
82,08/06/17 00:00:00,08/06/17,67.30794334411621,10.709543228149414
83,08/07/17 00:00:00,08/07/17,66.19438648223877,7.92672061920166
84,08/08/17 00:00:00,08/08/17,67.84119129180908,7.150050163269043
85,08/09/17 00:00:00,08/09/17,67.76143646240234,10.998090744018555
86,08/10/17 00:00:00,08/10/17,67.54795169830322,14.059131622314453
87,08/11/17 00:00:00,08/11/17,66.19556140899658,8.698050498962402
88,08/12/17 00:00:00,08/12/17,64.01405906677246,9.524202346801758
89,08/13/17 00:00:00,08/13/17,66.23171138763428,7.613211631774902
90,08/14/17 00:00:00,08/14/17,66.4051284790039,11.376222610473633
91,08/15/17 00:00:00,08/15/17,64.50605010986328,8.092962265014648
92,08/16/17 00:00:00,08/16/17,65.6772232055664,7.200620651245117
93,08/17/17 00:00:00,08/17/17,66.3124189376831,11.378168106079102
94,08/18/17 00:00:00,08/18/17,63.850680351257324,8.093437194824219
95,08/19/17 00:00:00,08/19/17,65.54590511322021,11.251866340637207
96,08/20/17 00:00:00,08/20/17,67.90506744384766,13.507781982421875
97,08/21/17 00:00:00,08/21/17,72.69011116027832,15.030512809753418
98,08/22/17 00:00:00,08/22/17,77.43497943878174,16.019521713256836
99,08/23/17 00:00:00,08/23/17,79.66599750518799,15.98355770111084
100,08/24/17 00:00:00,08/24/17,82.31640720367432,9.078004837036133
101,08/25/17 00:00:00,08/25/17,83.82622337341309,7.488796234130859
102,08/26/17 00:00:00,08/26/17,82.2683687210083,10.80242919921875
103,08/27/17 00:00:00,08/27/17,82.09909725189209,7.950300216674805
104,08/28/17 00:00:00,08/28/17,79.38943576812744,11.14599895477295
105,08/29/17 00:00:00,08/29/17,77.99092864990234,14.81692123413086
109,09/02/17 00:00:00,09/02/17,78.9778470993042,19.069512367248535
110,09/03/17 00:00:00,09/03/17,76.11551666259766,15.34146785736084
111,09/04/17 00:00:00,09/04/17,73.7734146118164,14.830965995788574
112,09/05/17 00:00:00,09/05/17,71.1242847442627,12.834118843078613
113,09/06/17 00:00:00,09/06/17,72.28498935699463,16.226428985595703
115,09/08/17 00:00:00,09/08/17,70.82485389709473,19.78355312347412
116,09/09/17 00:00:00,09/09/17,69.61531066894531,21.73243522644043
117,09/10/17 00:00:00,09/10/17,69.50006866455078,21.7257022857666
118,09/11/17 00:00:00,09/11/17,70.72995853424072,22.34303855895996
119,09/12/17 00:00:00,09/12/17,70.39996433258057,22.127285957336426
120,09/13/17 00:00:00,09/13/17,70.89275646209717,21.985780715942383
121,09/14/17 00:00:00,09/14/17,71.10172653198242,21.89274024963379
122,09/15/17 00:00:00,09/15/17,70.235671043396,21.831464767456055
123,09/16/17 00:00:00,09/16/17,67.74831008911133,10.02308464050293
124,09/17/17 00:00:00,09/17/17,69.36379718780518,7.748080253601074
125,09/18/17 00:00:00,09/18/17,71.72955417633057,7.095057487487793
126,09/19/17 00:00:00,09/19/17,73.16384029388428,10.506585121154785
127,09/20/17 00:00:00,09/20/17,72.73334693908691,7.874713897705078
128,09/21/17 00:00:00,09/21/17,74.34194564819336,11.089962005615234
129,09/22/17 00:00:00,09/22/17,75.48725986480713,14.769716262817383
130,09/23/17 00:00:00,09/23/17,75.56192111968994,16.891006469726562
131,09/24/17 00:00:00,09/24/17,75.47271251678467,18.415679931640625
132,09/25/17 00:00:00,09/25/17,75.22536182403564,19.48287868499756
133,09/26/17 00:00:00,09/26/17,73.44962882995605,9.676338195800781
134,09/27/17 00:00:00,09/27/17,73.06219863891602,13.028030395507812
137,09/30/17 00:00:00,09/30/17,71.65420436859131,18.022701263427734
138,10/01/17 00:00:00,10/01/17,70.563796043396,19.742915153503418
139,10/02/17 00:00:00,10/02/17,71.8249979019165,21.752765655517578
140,10/03/17 00:00:00,10/03/17,72.04520034790039,21.739129066467285
141,10/04/17 00:00:00,10/04/17,73.72074222564697,23.2807559967041
142,10/05/17 00:00:00,10/05/17,73.97149181365967,22.737388610839844
143,10/06/17 00:00:00,10/06/17,74.36293888092041,22.384830474853516
144,10/07/17 00:00:00,10/07/17,75.24856281280518,22.15464687347412
145,10/08/17 00:00:00,10/08/17,77.17698955535889,10.067845344543457
146,10/09/17 00:00:00,10/09/17,75.39073467254639,7.7599687576293945
147,10/10/17 00:00:00,10/10/17,72.94556617736816,7.098737716674805
148,10/11/17 00:00:00,10/11/17,74.73495197296143,9.315092086791992
150,10/13/17 00:00:00,10/13/17,74.64923572540283,13.528914451599121
151,10/14/17 00:00:00,10/14/17,73.28200626373291,16.799591064453125
152,10/15/17 00:00:00,10/15/17,72.31257343292236,18.435501098632812
153,10/16/17 00:00:00,10/16/17,72.4281120300293,19.496599197387695
154,10/17/17 00:00:00,10/17/17,70.93935203552246,21.56215763092041
155,10/18/17 00:00:00,10/18/17,72.49024963378906,23.14648723602295
156,10/19/17 00:00:00,10/19/17,72.19925880432129,22.650517463684082
157,10/20/17 00:00:00,10/20/17,70.57481861114502,23.96860408782959
158,10/21/17 00:00:00,10/21/17,71.05943489074707,23.17990207672119
164,10/27/17 00:00:00,10/27/17,71.04621505737305,25.800182342529297
165,10/28/17 00:00:00,10/28/17,72.08557033538818,24.337987899780273
166,10/29/17 00:00:00,10/29/17,71.86643600463867,23.415809631347656
167,10/30/17 00:00:00,10/30/17,70.59526920318604,10.236286163330078
168,10/31/17 00:00:00,10/31/17,71.42150497436523,7.804403305053711
169,11/01/17 00:00:00,11/01/17,71.80720138549805,7.112469673156738
175,11/07/17 00:00:00,11/07/17,71.83198642730713,14.91254997253418
176,11/08/17 00:00:00,11/08/17,70.84350395202637,17.68392276763916
177,11/09/17 00:00:00,11/09/17,69.81103610992432,19.21088981628418
183,11/15/17 00:00:00,11/15/17,68.43354225158691,24.644136428833008
184,11/16/17 00:00:00,11/16/17,67.53114700317383,23.610424041748047
185,11/17/17 00:00:00,11/17/17,68.83099269866943,23.63119411468506
205,12/07/17 00:00:00,12/07/17,70.04454326629639,33.76629066467285
206,12/08/17 00:00:00,12/08/17,72.48622226715088,11.325591087341309
207,12/09/17 00:00:00,12/09/17,74.82060527801514,8.080577850341797
208,12/10/17 00:00:00,12/10/17,73.68194770812988,7.196873664855957
209,12/11/17 00:00:00,12/11/17,72.55832195281982,6.920978546142578
210,12/12/17 00:00:00,12/12/17,71.41459465026855,6.831266403198242
211,12/13/17 00:00:00,12/13/17,72.31415462493896,11.101568222045898
212,12/14/17 00:00:00,12/14/17,74.05413055419922,8.025311470031738
213,12/15/17 00:00:00,12/15/17,72.18074321746826,7.180110931396484
214,12/16/17 00:00:00,12/16/17,72.6481876373291,11.02271556854248
216,12/18/17 00:00:00,12/18/17,73.20508193969727,14.844344139099121
222,12/24/17 00:00:00,12/24/17,71.60351657867432,21.83112144470215
223,12/25/17 00:00:00,12/25/17,72.52333068847656,21.79084014892578
224,12/26/17 00:00:00,12/26/17,70.9008674621582,23.319945335388184
225,12/27/17 00:00:00,12/27/17,72.95351123809814,24.47000503540039
226,12/28/17 00:00:00,12/28/17,70.84972476959229,25.3239164352417
227,12/29/17 00:00:00,12/29/17,68.70873260498047,25.9518985748291
228,12/30/17 00:00:00,12/30/17,66.84404468536377,26.410484313964844
229,12/31/17 00:00:00,12/31/17,65.23288249969482,26.743645668029785
231,01/02/18 00:00:00,01/02/18,66.89006328582764,27.704029083251953
232,01/03/18 00:00:00,01/03/18,65.2156753540039,27.675663948059082
233,01/04/18 00:00:00,01/04/18,63.78448295593262,26.194612503051758
237,01/08/18 00:00:00,01/08/18,65.9102087020874,28.73569107055664
238,01/09/18 00:00:00,01/09/18,67.28355884552002,26.250635147094727
239,01/10/18 00:00:00,01/10/18,68.69545650482178,25.532625198364258
241,01/12/18 00:00:00,01/12/18,72.46753978729248,26.832138061523438
242,01/13/18 00:00:00,01/13/18,73.22817039489746,24.977843284606934
252,01/23/18 00:00:00,01/23/18,73.17078399658203,29.174684524536133
253,01/24/18 00:00:00,01/24/18,73.39091396331787,10.897825241088867
254,01/25/18 00:00:00,01/25/18,71.04035949707031,7.974373817443848
255,01/26/18 00:00:00,01/26/18,68.63228607177734,7.164606094360352
256,01/27/18 00:00:00,01/27/18,68.65060424804688,6.910576820373535
257,01/28/18 00:00:00,01/28/18,69.35498332977295,11.171368598937988
258,01/29/18 00:00:00,01/29/18,67.80179214477539,8.04261302947998
259,01/30/18 00:00:00,01/30/18,67.11166763305664,7.185365676879883
260,01/31/18 00:00:00,01/31/18,65.70389556884766,6.917271614074707
261,02/01/18 00:00:00,02/01/18,66.46743297576904,11.177257537841797
262,02/02/18 00:00:00,02/02/18,66.88754653930664,14.19731330871582
263,02/03/18 00:00:00,02/03/18,67.20516204833984,8.726716995239258
264,02/04/18 00:00:00,02/04/18,67.3273983001709,7.388217926025391
265,02/05/18 00:00:00,02/05/18,66.86380863189697,6.982173919677734
266,02/06/18 00:00:00,02/06/18,67.74608993530273,11.234330177307129
267,02/07/18 00:00:00,02/07/18,70.03413581848145,8.05815601348877
268,02/08/18 00:00:00,02/08/18,68.34038829803467,7.190080642700195
269,02/09/18 00:00:00,02/09/18,69.52693843841553,6.918790817260742
270,02/10/18 00:00:00,02/10/18,69.9437141418457,10.80826187133789
271,02/11/18 00:00:00,02/11/18,69.8305311203003,13.912317276000977
272,02/12/18 00:00:00,02/12/18,67.24642181396484,8.667344093322754
273,02/13/18 00:00:00,02/13/18,65.68423366546631,7.370983123779297
274,02/14/18 00:00:00,02/14/18,66.66915893554688,11.575429916381836
275,02/15/18 00:00:00,02/15/18,67.0765905380249,8.141315460205078
276,02/16/18 00:00:00,02/16/18,68.35733318328857,12.247180938720703
279,02/19/18 00:00:00,02/19/18,67.43406867980957,16.831872940063477
280,02/20/18 00:00:00,02/20/18,66.36951160430908,19.076231002807617
281,02/21/18 00:00:00,02/21/18,67.53319835662842,20.829927444458008
282,02/22/18 00:00:00,02/22/18,68.84669399261475,22.588488578796387
283,02/23/18 00:00:00,02/23/18,70.7276668548584,23.92198085784912
284,02/24/18 00:00:00,02/24/18,72.1036376953125,24.63009262084961
285,02/25/18 00:00:00,02/25/18,73.30331993103027,23.60151481628418
286,02/26/18 00:00:00,02/26/18,73.44112014770508,22.944266319274902
287,02/27/18 00:00:00,02/27/18,70.02390575408936,20.71014404296875
288,02/28/18 00:00:00,02/28/18,68.44960308074951,9.862403869628906
289,03/01/18 00:00:00,03/01/18,68.20987892150879,7.705117225646973
290,03/02/18 00:00:00,03/02/18,67.88234901428223,7.081728935241699
291,03/03/18 00:00:00,03/03/18,70.29666423797607,6.88375186920166
297,03/09/18 00:00:00,03/09/18,69.07065391540527,15.43588638305664
298,03/10/18 00:00:00,03/10/18,67.94192123413086,18.352299690246582
299,03/11/18 00:00:00,03/11/18,66.68538761138916,20.670599937438965
301,03/13/18 00:00:00,03/13/18,67.67889213562012,21.684843063354492
302,03/14/18 00:00:00,03/14/18,65.91282558441162,23.239593505859375
303,03/15/18 00:00:00,03/15/18,64.57172775268555,23.99043083190918
304,03/16/18 00:00:00,03/16/18,63.31979179382324,23.467656135559082
305,03/17/18 00:00:00,03/17/18,62.468567848205566,22.858043670654297
306,03/18/18 00:00:00,03/18/18,64.59036540985107,24.12438678741455
307,03/19/18 00:00:00,03/19/18,66.59716987609863,25.06828498840332
308,03/20/18 00:00:00,03/20/18,67.94726467132568,24.58456516265869
311,03/23/18 00:00:00,03/23/18,69.44789981842041,26.86973762512207
312,03/24/18 00:00:00,03/24/18,69.13584041595459,25.000988006591797
313,03/25/18 00:00:00,03/25/18,68.83509159088135,10.434901237487793
314,03/26/18 00:00:00,03/26/18,67.39570140838623,7.856184959411621
315,03/27/18 00:00:00,03/27/18,66.89197063446045,7.12841796875
316,03/28/18 00:00:00,03/28/18,68.69963550567627,6.898882865905762
317,03/29/18 00:00:00,03/29/18,69.20285511016846,6.824005126953125
318,03/30/18 00:00:00,03/30/18,70.51439952850342,6.799311637878418
320,04/01/18 00:00:00,04/01/18,71.27688980102539,11.949606895446777
321,04/02/18 00:00:00,04/02/18,70.55806732177734,8.230559349060059
322,04/03/18 00:00:00,04/03/18,71.8869400024414,7.24204158782959
323,04/04/18 00:00:00,04/04/18,69.97228240966797,6.93549919128418
324,04/05/18 00:00:00,04/05/18,69.93264770507812,6.836031913757324
325,04/06/18 00:00:00,04/06/18,68.88546466827393,6.803286552429199
326,04/07/18 00:00:00,04/07/18,70.90304470062256,8.410073280334473
329,04/10/18 00:00:00,04/10/18,71.26621532440186,13.602978706359863
330,04/11/18 00:00:00,04/11/18,71.16843509674072,8.601792335510254
331,04/12/18 00:00:00,04/12/18,70.57618713378906,7.351874351501465
332,04/13/18 00:00:00,04/13/18,72.89715194702148,6.970614433288574
333,04/14/18 00:00:00,04/14/18,72.63694667816162,6.847537040710449
334,04/15/18 00:00:00,04/15/18,70.9512357711792,6.807085990905762
335,04/16/18 00:00:00,04/16/18,69.9846019744873,6.793712615966797
336,04/17/18 00:00:00,04/17/18,70.59041500091553,10.902329444885254
337,04/18/18 00:00:00,04/18/18,73.6690263748169,13.265437126159668
342,04/23/18 00:00:00,04/23/18,76.37135314941406,9.30988883972168
343,04/24/18 00:00:00,04/24/18,78.12848567962646,12.13861083984375
344,04/25/18 00:00:00,04/25/18,80.0933666229248,8.274871826171875
345,04/26/18 00:00:00,04/26/18,78.19349670410156,7.255298614501953
346,04/27/18 00:00:00,04/27/18,77.20029544830322,6.939751625061035
347,04/28/18 00:00:00,04/28/18,74.71183776855469,7.08171272277832
348,04/29/18 00:00:00,04/29/18,72.74687385559082,8.80357551574707
351,05/02/18 00:00:00,05/02/18,73.55289936065674,14.426948547363281
352,05/03/18 00:00:00,05/03/18,72.85990524291992,8.7738618850708
353,05/04/18 00:00:00,05/04/18,72.038498878479,7.401853561401367
354,05/05/18 00:00:00,05/05/18,71.62185764312744,6.986503601074219
355,05/06/18 00:00:00,05/06/18,70.87561988830566,6.852733612060547
356,05/07/18 00:00:00,05/07/18,73.28194522857666,7.276704788208008
357,05/08/18 00:00:00,05/08/18,73.15925598144531,11.101763725280762
358,05/09/18 00:00:00,05/09/18,73.13984489440918,14.139134407043457
359,05/10/18 00:00:00,05/10/18,73.12003898620605,16.428546905517578
360,05/11/18 00:00:00,05/11/18,73.8809461593628,18.087300300598145
361,05/12/18 00:00:00,05/12/18,72.94073963165283,9.450557708740234
362,05/13/18 00:00:00,05/13/18,71.23555850982666,11.73840045928955
363,05/14/18 00:00:00,05/14/18,72.3902359008789,8.180436134338379
364,05/15/18 00:00:00,05/15/18,71.63711738586426,7.226998329162598
366,05/18/15 00:00:00,05/18/15,63.0,100.0
367,05/19/15 00:00:00,05/19/15,58.09658432006836,13.884297370910645
368,05/20/15 00:00:00,05/20/15,59.90964221954346,8.661454200744629
369,05/21/15 00:00:00,05/21/15,60.062241554260254,7.369269371032715
370,05/22/15 00:00:00,05/22/15,61.71610355377197,6.9761505126953125
371,05/23/15 00:00:00,05/23/15,61.08461856842041,6.849348068237305
372,05/24/15 00:00:00,05/24/15,62.263540267944336,6.807683944702148
373,05/25/15 00:00:00,05/25/15,60.8931245803833,6.793910980224609
374,05/26/15 00:00:00,05/26/15,60.105143547058105,6.789348602294922
375,05/27/15 00:00:00,05/27/15,61.185028076171875,6.787837028503418
376,05/28/15 00:00:00,05/28/15,61.29564189910889,6.787335395812988
377,05/29/15 00:00:00,05/29/15,60.848249435424805,6.787169456481934
378,05/30/15 00:00:00,05/30/15,60.59064197540283,6.787114143371582
379,05/31/15 00:00:00,05/31/15,61.464463233947754,6.78709602355957
380,06/01/15 00:00:00,06/01/15,60.945462226867676,6.787090301513672
381,06/02/15 00:00:00,06/02/15,60.9504919052124,10.699848175048828
382,06/03/15 00:00:00,06/03/15,60.174238204956055,14.085771560668945
383,06/04/15 00:00:00,06/04/15,61.52131748199463,8.703594207763672
384,06/05/15 00:00:00,06/05/15,60.86533260345459,12.325139999389648
385,06/06/15 00:00:00,06/06/15,61.79346179962158,8.318111419677734
386,06/07/15 00:00:00,06/07/15,61.08821964263916,7.268195152282715
387,06/08/15 00:00:00,06/08/15,61.24339962005615,6.943885803222656
388,06/09/15 00:00:00,06/09/15,61.844871520996094,6.83878231048584
389,06/10/15 00:00:00,06/10/15,62.69988250732422,6.804195404052734
390,06/11/15 00:00:00,06/11/15,61.655954360961914,6.792756080627441
391,06/12/15 00:00:00,06/12/15,62.589210510253906,6.788966178894043
392,06/13/15 00:00:00,06/13/15,62.615254402160645,6.787710189819336
393,06/14/15 00:00:00,06/14/15,63.141340255737305,6.787293434143066
394,06/15/15 00:00:00,06/15/15,64.4664134979248,6.7871551513671875
395,06/16/15 00:00:00,06/16/15,64.20723342895508,6.787109375
396,06/17/15 00:00:00,06/17/15,64.07742977142334,10.699864387512207
397,06/18/15 00:00:00,06/18/15,63.7105712890625,13.828291893005371
398,06/19/15 00:00:00,06/19/15,62.91311073303223,16.19898796081543
399,06/20/15 00:00:00,06/20/15,63.66819667816162,17.923474311828613
400,06/21/15 00:00:00,06/21/15,62.35933494567871,9.422991752624512
401,06/22/15 00:00:00,06/22/15,65.01438808441162,8.359394073486328
402,06/23/15 00:00:00,06/23/15,66.13170909881592,7.280473709106445
403,06/24/15 00:00:00,06/24/15,65.14325714111328,6.947817802429199
404,06/25/15 00:00:00,06/25/15,64.84973812103271,10.832125663757324
405,06/26/15 00:00:00,06/26/15,63.75596904754639,7.9578094482421875
406,06/27/15 00:00:00,06/27/15,63.47904586791992,11.65579605102539
407,06/28/15 00:00:00,06/28/15,61.82749080657959,8.160655975341797
408,06/29/15 00:00:00,06/29/15,61.53938674926758,11.81966781616211
409,06/30/15 00:00:00,06/30/15,61.0911750793457,14.689702987670898
410,07/01/15 00:00:00,07/01/15,60.64262008666992,16.832563400268555
